一级评论;实际爬取到的二级评论内容;单条评论情绪值;一级评论平均情绪值
AI写出来的，给AI看，凑DAU，AI刷流量，卖给AI投放;闭环了;0.14612565721681858
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;快了，10年内智械危机;0.9679029696668011
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复中山公爵笑哭解释还蛮累的;-0.29341539708845654
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复小小葵师不懂球哥们说实话，你现在就像拿着一块煤炭，和一个航天航空专业的说，用煤炭当火箭燃料。人家说行不通，你说没发生之前凭什么不可能。谁主张谁举证。大学老师当然不是无所不能的，起码他们的猜想，都建立在已有的知识体系上。万事皆有可能没错，但人类能不能实现就不一定了。你要猜想可以啊，总要拿出可能实现的理论依据和科研成果吧。;0.9995987324178268
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复黑冰科技录屏组长他太想当然了，大概就是人类连太阳系都没出去，他点个火箭就要去m78星云找奥特曼藏狐;0.9935284078185036
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复俺好饿鸭描述世界需要语言，AI没有自己的语言，更没有自己的文字，没语言，没文字，你让AI怎么描述出来。逼哑巴说话，可太坏了。在我看来，人工智能的路，原本就是走错了。我能说什么，人微言轻罢了。航空燃料比煤又高级到哪里了，科学圈子真的好傲慢。;-0.16976345430830375
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复小小葵师不懂球我的我的，我就不该回你。;-0.8792627687150067
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复4番de失恋村村长那还不如自己写了两千字也就30分钟到40分钟;-0.992106915034036
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复4番de失恋村村长笑死，根本没有几本高质量网文可供学习基础模型吃瓜;0.5864435436839794
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复4番de失恋村村长软件要钱啊笑哭;-0.9106541458131538
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;现在有个程序就GPT就很危险，那玩意的危险程度不言而语，那玩意最突出的一个点就是学习能力太牛逼，这种学习能力迟早会出事，如果他会在全世界的网络枢纽里建立一个空间，用来存放人类输入进去的各种信息，同时还有他学到的各种事物，我相信类似黑客帝国还有终结者里面的智脑一样的东西很快就会出现;0.9993387919519532
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;笑死，亏你是学软件工程的，一颗普通人脑都能存储77亿TB信息，能量方面无非一日三餐解决了。你还搁这围棋拼算法，可别笑死我了，还ai没创造力呢？你人难道就有创造力？你人的创造力怎么来的你知道吗？你连创造力怎么来的都不知道，你就搁这说ai没创造力？;0.9989378733962246
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;还热寂，笑死。;0.3744305513922579
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复活火分茶生香袖不学数理化，人生处处是魔法，想必你在大学的课堂上一节课要笑死十几次，哦，你可能并没有大学毕业吧;0.9999830034521875
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复活火分茶生香袖你喜欢笑么，我也不拉黑你，也懒得跟你扯多的，让我认错很简单。第一，百万汉字有多少种排列组合方式，你拿起你的计算机，给我一个数据结果。第二，你说围棋的ai不是算法，你给我找出任意一篇论文佐证你的观点。第三，留下电话号码，我可以给你证明我的专业水平。以上三点，你做到任意一点我就认。三个都不敢，那你也别回我了，口嗨的玩意。;-0.9995341358870384
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复活火分茶生香袖去算吧，另外告诉你，围棋一共361个落子点，只有黑白两种棋子，ai算到现在还没算出所有结果，仍然在优化算法。我让你算的数据，相当于一百万个落子点，七万种棋子。你去算，算完我帮你申请图灵奖，全世界的it从业者以后见到你都得给你磕一个。;-0.018556132485604948
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复活火分茶生香袖你如果能算出来，都不止是磕一个，你自称上帝我都能直接成为你的信徒。七十七亿tb很多？用你那还给老师的初中数学算一下。100亿tb约为10的16次方mb。一个百万字数据大概占用3mb。而这样的数据，共有70000的1000000次方个，占用的内存还要再乘三。需要的热量，大约是七万的九千多次方个人的一日三餐。宇宙的原子总数约为10的82次方个。哪怕每个人只吃一个原子，整个宇宙也无法记录总数据的亿万分之一，你还想用这个数据进行运算？;0.984449775416046
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复俺好饿鸭哦我没学数理化，大学你学数理化了？高中的知识除了数学外有屁用？物理化学都是浅尝辄止，要是您是物化竞赛保送的大学，那我承认您牛，或者您大学学的是数学物理化学相关？那你也怪厉害的。剩下的数理化水平也就那样吧。;0.9999680668420001
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复俺好饿鸭我也懒得跟你扯，让我认错也很简单，你说ai没创造力，那请你给我讲一下创造力是什么？ai没有创造力，那请问谁有？人有吗？人为什么有？只要你能告诉我人为什么有创造力，我也可以给你磕一个，你也是我的上帝，我颁不了什么奖给您，但先砸锅卖铁给您凑点奖金别嫌弃。;-0.25658807679070006
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复俺好饿鸭围棋一个平面的游戏有个蛇皮难度？还隔着算力呢？哥们我原话是“拼算力”，翻译过来是“不拼算力”，算力不重要，围棋方面可以多去了解一下，如果看完还是觉得我有问题我给傻子道歉，怨我了。;0.9608805637081717
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复俺好饿鸭懒得跟你逻辑不清的人说太多了，直接给你句话吧：别说你那百万字小说啦百万棋盘啦，你不妨把棋盘多加几条线二维变三维，千万字亿万字ai也写得出来，且滴水不漏，必成经典。不好意思跟你赌太多，一块钱加磕个头，说白了赌你面子，到时候你磕给我你在网上没面子，不磕你面对自己没面子。至于我？我会输？我输我死。;-0.999916655936222
都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;回复活火分茶生香袖创造力就是迷惑。人类看到鸟，会产生迷惑如下鸟为什么会飞？鸟能飞是根据什么原理？人能不能借助这种原理飞翔？Ai不会产生迷惑，它只会基于现有的条件给你答案，没有迷惑就没有主观能动性，没有主观能动性就代表着没有创造力。在ai的计算机二极管里头，只有能与否这两个答案，而没有如果不行该如何实现。垃圾分类我就说的很明白了，它只能分辨你输入的垃圾类型，如果你输入干垃圾和湿垃圾，那么它遇到一个干湿混合，绝对不会和人类一样，重新创造一个垃圾类型。;0.9991399460679278
